tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
4	326	4.019343580987551e-4	9.330219125142296e-4	0.6385229740059003	0.979000699473545	0.2039817995391786	326	0.4086500877609697	8.075345596233356e-4	0.40905005211307727	0.00421658792363103	326
14	526	7.994320621940659e-5	4.8158458284369894e-4	0.3808967231074348	0.24952972633764148	0.6049919293727726	526	0.4098280339919014	7.692642233663923e-4	0.41021180774906446	0.00414779086683464	526
13	1017	3.207924531106241e-5	22.09787898121598	0.1728801457909867	0.7076623686589301	0.8452533346135169	1017	0.4107696913854365	0.00102499760968637	0.4107540562079711	0.00400406615795339	1017
5	1971	1.9934789511231175e-5	0.4303994267294316	0.8944802266312764	0.3867308103945106	0.4437242846470326	1971	0.412188	0.001052	0.412545	0.003953	1971
12	1578	1.2150997339137966e-5	1.4148398268196656e-8	0.19442686242982743	0.29012559191323817	0.6739604827016592	1578	0.41395330976922184	9.88021848322776e-4	0.4140420815444472	0.00400364230196508	1578
8	1882	6.563695030416291e-6	0.1667208050025793	0.8247112184530124	0.8180213382001966	0.9964232339989394	1882	0.4137473294258595	0.00100142195638944	0.41408372106162694	0.00401652560679188	1882
5	814	1.3922313975698967e-5	1.928397010774014e-9	0.5293435437371955	0.00403302046470344	0.511991118779406	814	0.41472750600252367	9.913123171149136e-4	0.4148654421937063	0.00402780215967397	814
12	289	1.775327926517307e-4	5.168075540580365e-7	0.10036273314617576	0.922317702556029	0.17429353785701096	289	0.414952	9.35e-4	0.414977	0.004084	289
8	1996	1.2132360508220376e-5	0.00210940523799776	0.13336223585065454	0.8007364529184997	0.3983479717280716	1996	0.414950612450636	0.00100816065163774	0.414991372830572	0.00400236911475013	1996
8	107	5.4250882205848376e-5	4.6984138165317786e-8	0.7502372118644416	0.34776415838859975	0.9190289753023536	107	0.4160172354618931	0.00100331105996896	0.4161409071827159	0.00404600417786403	107
2	1915	2.413693263191513e-6	0.1287538413514305	0.950769949099049	0.8723367662169039	0.6598330412525684	1915	0.416809	0.001017	0.416799	0.004044	1915
11	1479	1.3594438646766897e-4	1.8230763522035407e-10	0.9992973672691732	0.8458918770775199	0.00565661280415952	1479	0.4167979594391072	0.00117046250994041	0.4168730951064547	0.00391339643296768	1479
15	1163	2.1967954186028583e-6	5.2291334024535475e-6	0.6075422742636875	0.900737158022821	0.8317071201745421	1163	0.4170361553435164	0.00102499972316112	0.4170653842826854	0.00404229744820054	1163
6	1321	8.990529968753964e-6	1.1145739716928604e-8	0.9477818724932148	0.12211185926571488	0.13106895959936082	1321	0.4171	0.001017	0.417131	0.004051	1321
8	1947	1.2274184487196e-6	1.4545853836361588e-5	0.953264513076283	0.2950046444311738	0.6254252009093761	1947	0.4172099049289179	0.00101552926701913	0.4172392992549914	0.00405452447912857	1947
10	1989	7.847072070101108e-7	0.39121288558575307	0.18307612980715932	0.23930441518314183	0.9564702305942774	1989	0.41728093190004134	0.00101634867506433	0.417271433304198	0.00405148190500568	1989
6	701	3.514279500513608e-6	0.00150973702382167	0.999954639864154	0.13406688999384642	0.5003841605503112	701	0.4172868639339437	0.00102031174959006	0.4173051962021994	0.00405022435425581	701
2	1303	1.417354524095538e-6	7.147350701628462	0.11520471367985012	0.7086919841822237	0.7831990215927362	1303	0.41733078849158056	0.00101667264374267	0.4173111953725923	0.00405547426989456	1303
9	1149	1.0149082597752723e-6	0.03240620740562547	0.6747634085128084	0.5203363609034568	0.5976430648006499	1149	0.4174881584145996	0.00101762738679387	0.4174857214888155	0.00405710985484977	1149
13	1780	4.872286292100328e-7	3.1743392868583385e-8	0.7023074919125065	0.6241821856237948	0.5037430182565004	1780	0.4175694857624068	0.00101816840427413	0.41756070536694745	0.00405812483131066	1780
2	1303	3.340607902331655e-7	0.00435105661475	0.6694953044177965	0.7165498491376638	0.8639097867999226	1303	0.417601	0.001019	0.417582	0.004057	1303
15	843	5.001947870474076e-7	6.792047615024972	0.6251655456610024	0.8895919776987284	0.8300420111045241	843	0.417612	0.001019	0.417591	0.004058	843
9	222	2.0927908134412217e-6	4.0360485132555426e-8	0.8352891848655417	0.03460531472228467	0.07034100731834769	222	0.41763911376089624	0.00101731991890527	0.41762514031379233	0.00405990999620312	222
3	1967	3.6053114780980425e-7	5.339478945795757e-10	0.13323413878679277	0.8003477645106614	0.3367260782979429	1967	0.4176463078052961	0.00101953164586391	0.41762611717393855	0.00405739509009495	1967
13	188	4.088916270066435e-6	9.417857073591822e-9	0.33327820226550103	0.13723088800907135	0.07876262231729925	188	0.4176575493658008	0.00101737967652004	0.4176388702037466	0.00406006955235482	188
3	1370	7.495374943390776e-7	7.56257487355195e-9	0.7100894609931856	0.9507261358667164	0.14127601799555123	1370	0.417669	0.00102	0.417649	0.004058	1370
12	50	2.334779074817147e-6	1.0293283491184064e-4	0.8775416527874768	0.6736936622764915	0.9523608363233508	50	0.417677	0.001019	0.417659	0.004059	50
2	738	9.952706270174418e-7	1.4395781705559322e-8	0.8379143267404288	0.5022021329496056	0.125994955888018	738	0.41768127791527643	0.00101837712097818	0.41766020385516806	0.00405946977196968	738
3	516	2.570616965532825e-7	1.3204182350451897e-5	0.9593841288471594	0.6779123905580491	0.6888518477790058	516	0.4176849602127036	0.00101867424576568	0.4176643617044884	0.00405919350270737	516
7	382	1.2994371917161171e-6	0.04044208527603762	0.9696972801350056	0.13228739937767386	0.04317848430946469	382	0.4176897644778413	0.00101880885132991	0.4176705833298755	0.0040591883470628	382
1	1438	2.8646162085274617e-7	1.8009696439808438	0.3519296289188788	0.10925740422680974	0.08419950492680073	1438	0.41769863409616753	0.00101906920558656	0.41767724726521016	0.00405909933299872	1438
4	439	9.78892048344e-8	2.360939551467005	0.6726914098020643	0.998900271486491	0.807324817404151	439	0.417703	0.001019	0.417682	0.004059	439
7	1656	2.138933056954482e-8	1.8711821823383007e-10	0.5986389014637098	0.2236339913215488	0.9245767088141292	1656	0.4177027204307879	0.00101896580120112	0.4176820053974679	0.00405934051150026	1656
7	118	5.412889932064984e-7	3.126603438235422e-7	0.7812971534905955	0.5761323883198202	0.4670440519694239	118	0.4177027717659154	0.00101896130236257	0.4176821959683034	0.00405938887061672	118
9	79	3.2702648322778165e-7	1.0954015685781189	0.187777752825059	0.02128332993015647	0.9709519031457604	79	0.41770568985338896	0.00101905735733365	0.4176843728884414	0.00405927060287492	79
4	13	1.108943089917353e-6	8.959403840903691e-4	0.17101740820799022	0.2820806484669447	0.9687354362104088	13	0.41770899632195496	0.0010190522653719	0.4176875721025052	0.00405934942093929	13
8	1111	3.0996957362468327e-8	0.11125923687680445	0.4149188550887629	0.2511098734103143	0.33538637799210846	1111	0.4177095466308881	0.00101902446764335	0.4176882602873955	0.0040594018903718	1111
1	1464	1.3294759207441461e-8	2.0317601972275814e-9	0.4234194786986336	0.10599902947433291	0.5481184704694897	1464	0.4177100483030914	0.00101903509765002	0.41768857134649423	0.00405938823307221	1464
10	491	2.5987151389070904e-8	2.5025154869262297e-4	0.7251985845156014	0.8875679480843246	0.687937140930444	491	0.41771	0.001019	0.417689	0.004059	491
2	1083	5.895928085833121e-9	7.854729607967575e-9	0.5928253963589668	0.92482034326531	0.8925932615529746	1083	0.41771148835488214	0.0010190620869443	0.41769001053548144	0.00405939789553865	1083
15	1885	7.717389817108334e-9	0.14104205050624	0.5180195479188114	0.6434590953867882	0.25571649987250566	1885	0.4177119936078472	0.00101907058809528	0.41769057615182587	0.00405940555174007	1885
10	230	2.2500791430234428e-8	1.626999423312944e-10	0.7389291328610852	0.7347438763827085	0.18175479886122048	230	0.417713	0.001019	0.417691	0.004059	230
11	1051	2.358558340583257e-9	7.978512947024746e-9	0.43800907593686134	0.14453791454434395	0.845562577014789	1051	0.41771248567080577	0.00101906586139752	0.4176910282258523	0.00405941734139251	1051
7	448	6.193963835383001e-9	0.46159981180308607	0.1061171047622338	0.5972197274677455	0.609760656254366	448	0.4177126683400153	0.0010190670345865101	0.41769117852131177	0.00405941681715729	448
2	186	1.6748871646970202e-8	0.18854696707457508	0.2156308111967519	0.06984840054064989	0.33415629039518535	186	0.4177126867439317	0.00101907191576217	0.4176911951472249	0.00405941305406303	186
6	544	1.3666566209209368e-10	5.0850670622197955e-8	0.21404781481251123	0.7753552275244147	0.8966655498370528	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
10	1558	4.499403274922675e-10	11.579688921147678	0.9567188454093412	0.8662024850491434	0.9402325516566634	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
3	486	1.9905388065279038e-10	0.38007188674228	0.6483308249851689	0.4844686295837164	0.08949064300395548	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
11	1642	1.9574593183887548e-10	5.989107951786122e-7	0.15476904616225512	0.9854514573235064	0.8015255013015121	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
10	766	1.0020312041429762e-10	0.00534871944495292	0.5130836947122589	0.641989566385746	0.03981956304050982	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
14	335	3.15001049430954e-9	0.4060783309180301	0.3719436284387484	0.8040884796064347	0.21193473087623715	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
11	1226	4.633214529002722e-9	2.4898910002134256e-10	0.5409105711616576	0.6952440640889108	0.16297719161957502	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
7	33	1.5839677004981186e-9	2.1571486804594946e-10	0.740091237006709	0.35319599974900484	0.01330564473755657	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
2	989	1.1989235783544282e-10	10.340014933461076	0.36707351135555655	0.14409122802317142	0.5040908844675869	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
14	1899	6.627601279896842e-10	5.241021180888246e-6	0.3644204864511267	0.3305482987780124	0.7363007771782577	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
2	1688	2.006659735542142e-9	0.00167071441725614	0.7917101368075237	0.954208126058802	0.3945888951420784	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
6	855	3.6459657395669065e-10	5.353851492020696e-7	0.7621900869999081	0.4712865739129484	0.942799326730892	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
13	504	5.58202659487331e-10	1.326013873909087e-6	0.46701158073265103	0.09760019998066129	0.0716772701125592	1	0.4177131505285017	0.00101906494798719	0.4176916511882017	0.00405943062610451	1
5	293	2.408361251491757e-10	5.623677585104868e-7	0.5106477623572573	0.623530866811052	0.33506402489729226	51	0.417713	0.001019	0.417692	0.004059	1
14	1293	4.910001559542207e-10	0.22096811443134937	0.3844390205806122	0.8956040262710303	0.9713772758841516	51	0.417713	0.001019	0.417692	0.004059	1
4	765	3.004548015544657e-10	1.1901869164203998e-6	0.897503322828561	0.2591379676014185	0.48482668423093855	51	0.417713	0.001019	0.417692	0.004059	1
4	883	1.8435297427892943e-10	1.1881225539551325e-7	0.4179029444232584	0.34828324243426323	0.7165938429534435	51	0.417713	0.001019	0.417692	0.004059	1
