tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
5	288	0.006098814175870795	29.99930954484561	0.10460033148992808	0.21213805628940463	0.640986857470125	288	0.2857155098371884	0.0025955453452790713	0.28583983906916327	0.006182107933578096	288
