tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
5	1888	0.017093866779377527	1.5000291998409258e-6	0.19622864765115083	0.9149341771844774	0.021755176363512874	1888	0.24735375679485208	0.0029400170222346395	0.2540999545258271	0.004110034485465684	1888
