tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
4	439	9.78892048344e-8	2.360939551467005	0.6726914098020643	0.998900271486491	0.807324817404151	439	0.3826722880823169	0.0010548046724565814	0.38264875766074835	0.004188215950721912	439
