tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
5	1779	0.0021175143220854833	0.06737510839349191	0.4014582796720788	0.6791851790621877	0.8170909532345831	1779	0.16349761364994797	0.0022845443070870306	0.19425753066168971	0.008444720002270407	1779
