tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
11	1226	4.633214529002722e-9	2.489891000213426e-10	0.5409105711616576	0.6952440640889108	0.16297719161957502	1	0.38268139435224374	0.0010548655702745996	0.3826576523385041	0.004188334240552023	1
