tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
5	928	6.155254839878083e-4	0.0038524127174738507	0.8825212922180071	0.9627488402184099	0.67808847874403	928	0.29693152697586916	9.068889402146147e-4	0.3016482485239158	0.0035072307655424203	928
