tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
11	1105	0.01351019035796034	27.76000001834828	0.10381827247329056	0.9173392751254141	0.4996714214794338	672	0.26905057862869014	0.0016704346935807286	0.26912264109989154	0.008551280522343323	672
