cluster_id	cluster_size	gene_ratio	HPO_ratio	num_sig_go_enrichment_terms	sig_go_enrichment_p_vals	sig_go_enrichment_fdr_corrected_p_vals	sig_go_enrichment_terms	go_sig_threshold	max_norm_cell_type_specificity	max_norm_cell_type_comma_sep_string	num_of_diseases	max_norm_disease_specificity	max_norm_disease_comma_sep_string	mg2_pairs_count	mg2_not_pairs_count	mg2_portion_families_recovered	avg_embeddedness	avg_internal_degree	conductance	cut_ratio	normalized_cut	expansion	triangle_participation_ratio	surprise	significance	newman_girvan_modularity	internal_edge_density	edges_inside	hub_dominance	max_plof	mean_plof	median_plof	std_plof	sum_plof
37	90	0.9888888888888889	0.011111111111111112	214	8.301399850145411e-68,7.669472712834072e-67,1.185996486200438e-57,6.525366927398247e-57,7.341886302291916e-57,1.1633428991254062e-56,7.196670531279373e-42,3.419952122736297e-41,4.001127132319476e-40,1.0647844769073522e-38,1.7435004564231008e-38,1.7870298427033177e-38,3.7720070983508467e-38,4.169156042264587e-33,5.1052473350614336e-33,3.638447405860749e-31,4.682622195450969e-31,6.022289848728535e-31,9.511288333716176e-27,1.1557404935359031e-25,1.829896455149165e-24,2.4464156673696066e-24,4.443317514364115e-24,2.973533167228393e-23,1.5039937526070012e-22,7.534822868878862e-22,1.4490127017320045e-21,6.502334952529096e-21,7.392732107035332e-21,9.31381953034419e-20,2.5730518679400054e-19,4.463401674339675e-18,6.812602859535848e-18,1.02887853513648e-17,1.952117327266206e-17,1.5034808908144887e-14,1.2516427520016126e-13,1.4145708527004428e-12,2.3670465096402147e-11,1.6230405801449337e-10,2.917628757124745e-10,3.5748226676186105e-10,5.324021456271901e-10,6.775507019705213e-10,8.551446234472604e-10,3.6180908253709977e-09,1.0807196430279875e-08,1.0807196430279875e-08,2.5407446207814114e-08,3.276899035050668e-08,4.834032338931969e-08,5.300828152332857e-08,6.601137389003092e-08,8.463338803994646e-08,8.76017324023609e-08,1.0339116742982756e-07,1.0339116742982756e-07,1.0339116742982756e-07,1.305753129361325e-07,1.5457699518820765e-07,2.7010909240450674e-07,3.1053781038871927e-07,3.6771314323185443e-07,4.220691844366297e-07,4.220691844366297e-07,4.47386893339126e-07,5.168403855832581e-07,5.609099030832922e-07,5.609099030832922e-07,5.916486345305994e-07,8.77954110932844e-07,9.068583346217554e-07,9.368822739816976e-07,1.1828196049479854e-06,1.2543624541120055e-06,1.4736685639478544e-06,1.4736685639478544e-06,1.8144358857364282e-06,1.9392322939763073e-06,1.9583062134450992e-06,2.0368381354147294e-06,2.1161477125790506e-06,2.625758502482384e-06,2.6642245037655203e-06,2.6642245037655203e-06,2.6642245037655203e-06,2.6642245037655203e-06,4.2494696908310804e-06,4.2494696908310804e-06,4.927143784214007e-06,5.800241167528768e-06,6.35433580514136e-06,6.35433580514136e-06,6.35433580514136e-06,6.35433580514136e-06,9.04933198950168e-06,9.04933198950168e-06,9.230546120433414e-06,9.256342936006026e-06,1.0902462930059929e-05,1.2802441588076934e-05,1.515975539659175e-05,1.515975539659175e-05,1.5178353993028969e-05,1.6398058435872414e-05,1.6487220731825426e-05,1.8240076403729814e-05,1.8843972594999454e-05,2.1366623733702493e-05,2.2240873790489082e-05,2.290946679459831e-05,2.7109192620604092e-05,3.030099347389847e-05,3.377042379970325e-05,3.378097347964182e-05,4.024015838978535e-05,4.174520902274823e-05,4.829538177431773e-05,4.915649722880604e-05,5.633202004082501e-05,6.0019036444708466e-05,6.0019036444708466e-05,6.205618545678283e-05,7.017426772957291e-05,7.105082710442753e-05,7.105082710442753e-05,7.216321187981262e-05,8.740399700114614e-05,9.691493474898134e-05,0.00010490380270465574,0.000109291976319792,0.000109291976319792,0.000109291976319792,0.000109291976319792,0.000109291976319792,0.000109291976319792,0.000109291976319792,0.00011430699300793937,0.00011926855497673786,0.00012764634728616652,0.0001282484942198575,0.0001282484942198575,0.0001282484942198575,0.00013801932912876547,0.00015542167047967134,0.00015615145447014496,0.00015999338967327936,0.00016075923574173279,0.00016077139111149273,0.00016099844319705683,0.00016237665932849647,0.00016552253890719776,0.00016726951011266462,0.0001816426426804239,0.0001816426426804239,0.0001816426426804239,0.0001816426426804239,0.0001816426426804239,0.0001816426426804239,0.0001816426426804239,0.0001816426426804239,0.0001816426426804239,0.0001816426426804239,0.0001816426426804239,0.0001816426426804239,0.00021662086531835717,0.00021953390598616546,0.00022874636124834392,0.00023668731669521922,0.00023668731669521922,0.0002370529242926415,0.0002563471108575845,0.0002597119077744114,0.0002599035073798006,0.00027170037607113424,0.00027170037607113424,0.00027170037607113424,0.00027170037607113424,0.00027170037607113424,0.00027170037607113424,0.00027170037607113424,0.00027170037607113424,0.00027170037607113424,0.00027170037607113424,0.0002876725675440494,0.0002917394744321589,0.0003035053351858292,0.0003430633070822372,0.00037931483666584864,0.00037931483666584864,0.00037931483666584864,0.00037931483666584864,0.00037931483666584864,0.00037931483666584864,0.00038173686992690637,0.00041424661133149563,0.00047518148315882765,0.0004869936392529616,0.0005043366256876774,0.0005043366256876774,0.0005043366256876774,0.0005043366256876774,0.0005043366256876774,0.0005698626684694744,0.0005759661203103381,0.0005830560808688034,0.0006466172799531445,0.0006466172799531445,0.0006466172799531445,0.0006466172799531445,0.0006466172799531445,0.0006466172799531445,0.0006466172799531445,0.0006786305834681193	1.3017425105013018e-63,6.013250080497553e-63,6.199203633369689e-54,2.302562382124791e-53,2.302562382124791e-53,3.040396666864249e-53,1.6121570085855978e-38,6.703533654578484e-38,6.971297173544634e-37,1.669688538238419e-35,2.3352012469525604e-35,2.3352012469525604e-35,4.5499110237876637e-35,4.6697525641965e-30,5.3370255640732226e-30,3.5659058607064005e-28,4.319305802756861e-28,5.246418173217343e-28,7.849816440052808e-24,9.06158333956825e-23,1.3664098244378121e-21,1.7437383672737637e-21,3.0293766062062473e-21,1.942832233137851e-20,9.433650413852153e-20,4.544367592572671e-19,8.415543768836875e-19,3.6415397996645984e-18,3.99742869553176e-18,4.868333468510908e-17,1.3015492368118459e-16,2.187206301728764e-15,3.237225013344898e-15,4.7452483263162174e-15,8.746043373960392e-15,6.5489121802394434e-12,5.3045972957127806e-11,5.837338300314643e-10,9.517347773761078e-09,6.362724834313177e-08,1.1158862570847105e-07,1.334685577403034e-07,1.941534429204644e-07,2.4146983085453964e-07,2.9798939645058867e-07,1.233375700709622e-06,3.5305759838170564e-06,3.5305759838170564e-06,8.130901305810881e-06,1.0277010753725904e-05,1.4863227667998472e-05,1.5985055049371447e-05,1.9530648188105188e-05,2.4576595515822232e-05,2.497605028729857e-05,2.795304993908838e-05,2.795304993908838e-05,2.795304993908838e-05,3.4704262409347356e-05,4.0398697692438066e-05,6.943574881959131e-05,7.854102265654043e-05,9.152555236537634e-05,0.00010182256740231983,0.00010182256740231983,0.00010629505870380053,0.00012096379233329956,0.0001274728723224508,0.0001274728723224508,0.0001325377462582047,0.0001939042030075764,0.00019750618812782982,0.00020125001285352053,0.0002506458679079643,0.0002622621019057381,0.0003001116461203416,0.0003001116461203416,0.0003647713990286273,0.00038385249666290753,0.00038385249666290753,0.0003943167753263997,0.0004046745400116109,0.00048020349935111635,0.00048020349935111635,0.00048020349935111635,0.00048020349935111635,0.00048020349935111635,0.0007487183620440694,0.0007487183620440694,0.0008584726853362205,0.0009994899093188857,0.0010488667343202282,0.0010488667343202282,0.0010488667343202282,0.0010488667343202282,0.0014629131435811942,0.0014629131435811942,0.0014661486220152575,0.0014661486220152575,0.0017096152120626973,0.001987674124184499,0.0022885747015835315,0.0022885747015835315,0.0022885747015835315,0.00243901988958259,0.00243901988958259,0.00267310876716717,0.0027360401320572817,0.0030738534565888883,0.0031705376537150844,0.0032364265658206856,0.003795529013247257,0.0042048661828690435,0.004606256044645768,0.004606256044645768,0.005439706238881242,0.005594928399023205,0.006417965098331155,0.006477504479368971,0.007361186718834808,0.00771441402040552,0.00771441402040552,0.007911406862990336,0.00884244460178197,0.00884244460178197,0.00884244460178197,0.008910167917223164,0.010707672476366973,0.011780799161230825,0.012509543654530353,0.012509543654530353,0.012509543654530353,0.012509543654530353,0.012509543654530353,0.012509543654530353,0.012509543654530353,0.012509543654530353,0.012988753314184764,0.013455037486260622,0.014063389075955144,0.014063389075955144,0.014063389075955144,0.014063389075955144,0.015029729861584523,0.01677130792839961,0.01677130792839961,0.016830777251820323,0.016830777251820323,0.016830777251820323,0.016830777251820323,0.016862439701524193,0.017076045609235316,0.017143484889390156,0.01726265624164683,0.01726265624164683,0.01726265624164683,0.01726265624164683,0.01726265624164683,0.01726265624164683,0.01726265624164683,0.01726265624164683,0.01726265624164683,0.01726265624164683,0.01726265624164683,0.01726265624164683,0.02046284210275397,0.020613839399814735,0.021351021968662388,0.021738169039958545,0.021738169039958545,0.021738169039958545,0.023155073897670957,0.023155073897670957,0.023155073897670957,0.023155073897670957,0.023155073897670957,0.023155073897670957,0.023155073897670957,0.023155073897670957,0.023155073897670957,0.023155073897670957,0.023155073897670957,0.023155073897670957,0.023155073897670957,0.024383748819774263,0.02459551988478862,0.02545062652967373,0.02861476445934341,0.030659979143078206,0.030659979143078206,0.030659979143078206,0.030659979143078206,0.030659979143078206,0.030659979143078206,0.030697517217045226,0.03314184240963869,0.037823963641693284,0.03856842049053379,0.0389581410217166,0.0389581410217166,0.0389581410217166,0.0389581410217166,0.0389581410217166,0.04380400247191092,0.04405719381749469,0.044383021379144204,0.047603782004437836,0.047603782004437836,0.047603782004437836,0.047603782004437836,0.047603782004437836,0.047603782004437836,0.047603782004437836,0.04972713167926906	GO:1901605,GO:0006520,GO:0019752,GO:0043436,GO:0044281,GO:0006082,GO:0009063,GO:1901607,GO:0008652,GO:0046395,GO:0044282,GO:0016054,GO:1901606,GO:0046394,GO:0016053,GO:0044283,GO:0043648,GO:0009064,GO:1901564,GO:1901565,GO:0009066,GO:1901575,GO:0044237,GO:0009058,GO:0009056,GO:1901566,GO:0071704,GO:0008152,GO:0044248,GO:0006807,GO:0006536,GO:0006575,GO:0044249,GO:0009084,GO:1901576,GO:0044238,GO:0009068,GO:0006541,GO:0009067,GO:0009072,GO:0050794,GO:0042219,GO:0050789,GO:0043649,GO:0009069,GO:0009065,GO:0006563,GO:0043650,GO:0006525,GO:0006577,GO:0032787,GO:0072524,GO:0006566,GO:0065007,GO:0060255,GO:0006531,GO:0000052,GO:0097052,GO:0048583,GO:0006538,GO:0023052,GO:0006560,GO:0043603,GO:0070189,GO:0000050,GO:0000096,GO:0006081,GO:0071941,GO:0019627,GO:0042558,GO:0044271,GO:0034641,GO:0009071,GO:0006570,GO:0006730,GO:0006555,GO:0009074,GO:0006103,GO:0007165,GO:0055086,GO:0006790,GO:0009966,GO:0080090,GO:0019240,GO:0006526,GO:0042426,GO:0097053,GO:0006567,GO:0009082,GO:0007154,GO:0009308,GO:0006578,GO:0006561,GO:0055129,GO:0019695,GO:0006564,GO:0006549,GO:0042537,GO:0043170,GO:0016043,GO:0010468,GO:0043094,GO:0072525,GO:0010604,GO:0009117,GO:0006591,GO:0010556,GO:0006753,GO:0006547,GO:0019439,GO:0071840,GO:0007494,GO:0051716,GO:0050790,GO:0009086,GO:1901361,GO:0042398,GO:0042180,GO:0019637,GO:0019222,GO:0006544,GO:0046500,GO:0018130,GO:0048523,GO:0000097,GO:0042182,GO:0051171,GO:0048584,GO:0046653,GO:0044270,GO:0019285,GO:0006542,GO:0031456,GO:0031455,GO:0042450,GO:0019740,GO:0019676,GO:1901360,GO:0050896,GO:0048519,GO:0009310,GO:0009070,GO:0042402,GO:0065009,GO:0051246,GO:0006357,GO:0051179,GO:0006355,GO:1903506,GO:2001141,GO:0009987,GO:0097164,GO:0006767,GO:0019464,GO:0019293,GO:0033512,GO:0006579,GO:0006571,GO:0006546,GO:0006532,GO:0071400,GO:0042819,GO:0009097,GO:0009095,GO:0009073,GO:0006996,GO:0031667,GO:1901362,GO:0019362,GO:0046496,GO:0005975,GO:0019219,GO:0006760,GO:0051252,GO:0019477,GO:0019474,GO:0019471,GO:0019470,GO:0006533,GO:0043606,GO:0042866,GO:0046440,GO:0019557,GO:0019556,GO:0009081,GO:0048518,GO:0031323,GO:0009991,GO:0034201,GO:0006565,GO:0006537,GO:0006528,GO:0071242,GO:0042816,GO:0051234,GO:0006091,GO:0006725,GO:0010605,GO:0060359,GO:0019262,GO:0006572,GO:0015942,GO:0009256,GO:0009893,GO:0006810,GO:0033238,GO:0006729,GO:0006554,GO:0071267,GO:0071265,GO:0006207,GO:0043102,GO:0042364,GO:0006739	0.05	0.4157303370786517	Hepatocytes	11	0.06741573033707865	FDA approved drug targets	0	0	0	0.06042273888271337	39.28888888888889	0.9446384117987819	0.01860899067005937	0.9494821225492508	670.3888888888889	1.0	5055.959726170024	23677.54874998687	-2.6452872851374078e-05	0.4414481897627965	1768.0	0.8089887640449438	78	26.97752808988764	24.0	17.55509349039726	2401
38	45	0.9555555555555556	0.044444444444444446	78	3.138249796848236e-22,1.1311706310440258e-21,1.468496293312116e-21,5.1868493239843595e-21,7.090313027448068e-21,8.920491964482718e-21,3.823812705874176e-20,4.330402360545151e-20,7.925390548835406e-20,1.3828300919539885e-19,3.0355641296197743e-19,1.876633955557227e-18,1.876633955557227e-18,1.495728801523205e-17,9.151146997615859e-17,1.132537862599595e-16,1.2764223133674315e-16,1.454585981068015e-16,2.420749447969104e-16,2.955480023526643e-16,3.9487606292614073e-16,4.44945131146851e-16,5.967336525298284e-16,7.5098573042373e-16,8.898626795802216e-16,1.1490948847195964e-15,1.796934687308018e-15,4.9642422803712024e-15,8.393851354641147e-15,8.393851354641147e-15,1.0677024264837167e-14,1.1699930779276308e-14,3.587085306189603e-14,5.576290908093782e-14,6.534161210907887e-14,7.262537808828794e-14,9.714685159753124e-14,1.604067960223862e-13,2.599166105365896e-13,1.8655458941869587e-12,2.0436686459475565e-12,2.2813385765854036e-12,1.1703632659199776e-11,1.2770808142851403e-11,5.531968353007439e-11,6.853394826322802e-11,8.644272989601815e-11,1.018412511526239e-10,2.426710583389106e-10,2.773433070950656e-10,4.5974944442904825e-10,7.863591537792686e-10,1.3128116698023238e-09,1.35674903782096e-09,3.6771034346332717e-09,9.860683570505151e-09,4.845303783597146e-07,5.66663004306148e-07,5.841625749542266e-07,7.611659579432179e-07,1.236632600786466e-06,1.4680789222825627e-06,2.2013250625379088e-06,3.87714006219342e-06,4.330993784711626e-06,1.0412193769528888e-05,1.2083824772007946e-05,1.3653066644874067e-05,4.009668059166467e-05,4.461853200846783e-05,5.738539270381738e-05,6.330597138836164e-05,6.330597138836164e-05,6.330597138836164e-05,7.894726662584173e-05,0.00010559769095780433,0.00020364502912383032,0.00022762851010223187	4.921089506437719e-18,7.67583012514243e-18,7.67583012514243e-18,2.0333746062349684e-17,2.223663971668263e-17,2.3313705749175583e-17,8.488129926963564e-17,8.488129926963564e-17,1.380867213292089e-16,2.1684158671930494e-16,4.327334646960698e-16,2.2636536197763754e-15,2.2636536197763754e-15,1.675323095477527e-14,9.566609071307618e-14,1.1099578889640155e-13,1.177386958583217e-13,1.2671868205070857e-13,1.9978827417686062e-13,2.3172441124460647e-13,2.948595972735625e-13,3.1714475461426227e-13,4.0684262631827125e-13,4.906753016156046e-13,5.581574671398982e-13,6.930368033572305e-13,1.0436197345065566e-12,2.7801529713750297e-12,4.387466103070927e-12,4.387466103070927e-12,5.400852177319729e-12,5.733331704682244e-12,1.7045177177684596e-11,2.571818168524076e-11,2.927490912807045e-11,3.163440427229009e-11,4.117188594326723e-11,6.619313074807994e-11,1.0450647102113491e-10,7.313406291686425e-10,7.816284887098447e-10,8.517540528437075e-10,4.268015435556086e-09,4.551341874728474e-09,1.9277065720779922e-08,2.3362627015558234e-08,2.8840605265945968e-08,3.327026373592282e-08,7.765969113902974e-08,8.698040797115448e-08,1.4135943211944914e-07,2.3713265173870597e-07,3.8841886404094794e-07,3.939848455938976e-07,1.048375617426988e-06,2.76116748337663e-06,0.0001332968572466436,0.000153204182250426,0.0001552585311501225,0.00019893072310845999,0.00031789566906446844,0.0003713055738760139,0.0005479202905659833,0.0009499598955508597,0.001044835592893277,0.002473842583333068,0.0028281560634306957,0.003148437324386327,0.009112406497940487,0.009995188577496915,0.012674089337867046,0.01341487753163377,0.01341487753163377,0.01341487753163377,0.01650629450613099,0.0217878604198596,0.04147217794403615,0.04576208547324485	GO:0042776,GO:0045333,GO:0015986,GO:0009060,GO:0006119,GO:0006754,GO:0009206,GO:0009145,GO:0009201,GO:0015980,GO:0009142,GO:0010257,GO:0032981,GO:0046034,GO:0009205,GO:0006091,GO:0009144,GO:0009199,GO:0009152,GO:0033108,GO:0006164,GO:0009141,GO:0009260,GO:0072522,GO:0046390,GO:0022904,GO:0006120,GO:0019646,GO:0042775,GO:0042773,GO:0009165,GO:1901293,GO:0009150,GO:0006163,GO:0022900,GO:0009259,GO:0019693,GO:0072521,GO:0007005,GO:0009117,GO:0044281,GO:0006753,GO:0055086,GO:1901137,GO:1901566,GO:0090407,GO:1901135,GO:0044271,GO:0018130,GO:0019438,GO:0044249,GO:1901576,GO:0009058,GO:1901362,GO:0019637,GO:0034654,GO:0006796,GO:0050794,GO:0006793,GO:0006839,GO:0065003,GO:0050789,GO:0034641,GO:0006725,GO:0043933,GO:0044237,GO:1901360,GO:0046483,GO:0051204,GO:1901564,GO:0090151,GO:0006853,GO:0015990,GO:0015988,GO:0007007,GO:0006139,GO:0051716,GO:0065007	0.05	0.13953488372093023	Distal tubular cells	21	0.16279069767441862	Primary mitochondrial disease	0	0	0	0.07072247999617386	35.86666666666667	0.9430205464943868	0.016456889381757694	0.9451704648261429	593.6	0.9777777777777777	2794.699957559413	11588.250089693487	-5.218647378185879e-06	0.8151515151515152	807.0	0.9545454545454546	52	15.720930232558139	13.0	12.762156821364947	676
41	80	0.9625	0.0375	99	3.0261148469553137e-23,3.0261148469553137e-23,3.2543231230430028e-19,3.2543231230430028e-19,7.999768843850532e-19,5.013706159996175e-17,5.121486772501884e-17,3.791615948555304e-16,1.0896629026821824e-15,1.5009926598500315e-15,4.155677646684287e-15,4.459541626043558e-15,4.459541626043558e-15,8.752510292416603e-15,2.915791068218707e-14,5.1275544507917104e-14,6.210562938045555e-14,8.632471846406154e-14,1.808828240689512e-13,6.444709323571266e-13,6.499606005125125e-13,9.63589466808891e-13,2.1285033532604055e-12,2.668044464047091e-12,3.9152484379898575e-12,3.969692966343986e-12,4.2802490105171494e-12,5.703487268449608e-11,1.7063909612869481e-10,1.9636526970604996e-10,2.1996207347641484e-10,2.689101716150895e-10,1.3102346209771495e-09,1.416339117784204e-09,2.5528692621390722e-09,3.000987365997638e-09,4.604263540324044e-09,5.6373006927852564e-09,7.738087572152545e-09,1.9698631731008755e-08,2.0812250822510465e-08,7.069866938877628e-08,7.469834831416066e-08,1.2200395928393584e-07,1.7053615253107228e-07,2.8845946271080547e-07,4.2776267817668873e-07,4.874231970770717e-07,5.30849580559076e-07,7.263964437036921e-07,7.263964437036921e-07,9.68479352418817e-07,1.027757124536319e-06,1.159289228678499e-06,1.5266676578481142e-06,1.8054816331812624e-06,2.4698274709816853e-06,2.7019318982475066e-06,2.7019318982475066e-06,2.7019318982475066e-06,2.7019318982475066e-06,3.8509381345407055e-06,5.257957412854076e-06,6.2100466233190266e-06,7.42323474691112e-06,7.795800271737332e-06,9.689139028523531e-06,1.0055509965233918e-05,1.1341419449991173e-05,1.15730705164661e-05,1.3064667312413554e-05,1.321051084708489e-05,1.4263926540211971e-05,1.6061942343661783e-05,3.6114435913701464e-05,4.172309146869185e-05,4.770413755546978e-05,6.192621054147187e-05,6.192621054147187e-05,6.192621054147187e-05,6.192621054147187e-05,6.192621054147187e-05,0.00010856665631997094,0.00010875215061821593,0.00010881298727168753,0.0001130322905078715,0.00013792009187806959,0.00014179276788901698,0.00014807830375408254,0.00015416695061107932,0.0001551316176972696,0.00016598422999348467,0.0001816256206029886,0.00018870855996310884,0.00021538130944632883,0.00028241552884616364,0.0002865732520694397,0.0002865732520694397,0.0002951036781924421	2.372625345755314e-19,2.372625345755314e-19,1.275776022310933e-15,1.275776022310933e-15,2.508887504808404e-15,1.1472862011371722e-13,1.1472862011371722e-13,7.432041211161965e-13,1.8985559974399225e-12,2.3537065899108346e-12,5.379236325999156e-12,5.379236325999156e-12,5.379236325999156e-12,9.803436706813197e-12,3.0481679827158364e-11,5.0253238339290503e-11,5.728696319499549e-11,7.520321723527494e-11,1.4928545074869596e-10,4.85334865554129e-10,4.85334865554129e-10,6.868202922286463e-10,1.4511765688033225e-09,1.743233551696768e-09,2.3941829002015403e-09,2.3941829002015403e-09,2.4858735086636822e-09,3.194156566305654e-08,9.226867815151942e-08,1.0264012647535231e-07,1.1126533142527938e-07,1.3177438753425685e-07,6.225996694406874e-07,6.5322393252865e-07,1.1437583685600797e-06,1.307180080172471e-06,1.9513366642113875e-06,2.326276635883305e-06,3.1113064415108737e-06,7.722356104348708e-06,7.959924515799674e-06,2.639585320679526e-05,2.7240576742194266e-05,4.348054739844086e-05,5.9426164618660984e-05,9.833332249495958e-05,0.00014271801184018417,0.00015923506569511585,0.00016988269944381368,0.0002233455418375999,0.0002233455418375999,0.0002920523985630667,0.00030408036735573625,0.00033664471101680634,0.0004352668280493869,0.0005055670980342031,0.0006794625363590141,0.0006945736737117894,0.0006945736737117894,0.0006945736737117894,0.0006945736737117894,0.0009739767885118193,0.0013087306379518217,0.0015215584546916508,0.0017908268317894348,0.0018522112736532289,0.0022676923747205597,0.002318830173012251,0.0025774608463088634,0.002592533125267213,0.0028771391749046965,0.0028771391749046965,0.0030640086585899166,0.0034036124039318978,0.007550806260836702,0.008608681543691538,0.009714916636458723,0.0118422549695222,0.0118422549695222,0.0118422549695222,0.0118422549695222,0.0118422549695222,0.0200740759224392,0.0200740759224392,0.0200740759224392,0.020609992412255036,0.02485890759471275,0.025266504468950853,0.026090066080536725,0.026732075792427305,0.026732075792427305,0.028291290331824273,0.030624423190058755,0.03148020137001606,0.03555151908871455,0.045854644547968205,0.045854644547968205,0.045854644547968205,0.046742634118542264	GO:0031163,GO:0016226,GO:0006744,GO:1901663,GO:0006743,GO:0042181,GO:0044237,GO:1901661,GO:0006091,GO:0006783,GO:0008152,GO:0006779,GO:0033014,GO:0009058,GO:1901576,GO:0042168,GO:0046148,GO:0045333,GO:0006778,GO:0042180,GO:0044249,GO:0033013,GO:0042440,GO:1901362,GO:0044281,GO:0015980,GO:0006790,GO:0050789,GO:0009060,GO:0007005,GO:0044283,GO:0022900,GO:0046501,GO:0050794,GO:0051604,GO:0007154,GO:0097428,GO:0023052,GO:0018130,GO:0007165,GO:0055072,GO:0006782,GO:0071704,GO:0022904,GO:0006119,GO:0060255,GO:0065007,GO:0055076,GO:0019646,GO:0042775,GO:0042773,GO:1901566,GO:0022607,GO:0033108,GO:0048518,GO:0006627,GO:0051716,GO:0006777,GO:0051189,GO:0043545,GO:0019720,GO:0106035,GO:0044085,GO:1901360,GO:0010468,GO:0080090,GO:0019438,GO:0044271,GO:0017004,GO:0034982,GO:0051171,GO:0048522,GO:1990542,GO:0019219,GO:0019222,GO:0051252,GO:0006694,GO:0046160,GO:0006784,GO:0140647,GO:0018283,GO:0018282,GO:2001141,GO:1903506,GO:0006355,GO:0010604,GO:0009987,GO:0010556,GO:0050896,GO:0032324,GO:0008610,GO:0008299,GO:0010039,GO:1901615,GO:0006101,GO:1901564,GO:0044571,GO:0009249,GO:0031323	0.05	0.14285714285714285	Distal tubular cells	16	0.2727272727272727	Primary mitochondrial disease	0	0	0	0.07729861675068543	34.825	0.9477846915061099	0.0175419730817261	0.9518474056080098	632.125	0.9875	3981.597410272286	18652.839414245438	-1.8354994160657867e-05	0.4408227848101266	1393.0	0.8227848101265823	65	17.818181818181817	16.0	14.234619837349912	1372
