cluster_id	cluster_size	gene_ratio	HPO_ratio	num_sig_go_enrichment_terms	sig_go_enrichment_p_vals	sig_go_enrichment_fdr_corrected_p_vals	sig_go_enrichment_terms	go_sig_threshold	max_norm_cell_type_specificity	max_norm_cell_type_comma_sep_string	num_of_diseases	max_norm_disease_specificity	max_norm_disease_comma_sep_string	mg2_pairs_count	mg2_not_pairs_count	mg2_portion_families_recovered	avg_embeddedness	avg_internal_degree	conductance	cut_ratio	normalized_cut	expansion	triangle_participation_ratio	surprise	significance	newman_girvan_modularity	internal_edge_density	edges_inside	hub_dominance	max_plof	mean_plof	median_plof	std_plof	sum_plof	snowballing_pvalue	num_new_edges_on_any_node
164	12	0.25	0.75	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.3871864025637245	3.0	0.7662337662337663	0.000290120178596	0.7662436996428853	9.833333333333334	0.0	41.59778041718694	229.5989636392057	1.681959625420855e-07	0.2727272727272727	18.0	0.4545454545454545	0	0.0	0.0	0.0	0	0.04	213
165	3	0.3333333333333333	0.6666666666666666	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.1130097972203235	1.3333333333333333	0.8918918918918919	0.0003244550629737	0.8918946698915823	11.0	0.0	6.364831103516141	27.89843786343128	-9.701571189212311e-12	0.6666666666666666	2.0	1.0	0	0.0	0.0	-1.0	0	0.03	117
219	96	0.8020833333333334	0.1979166666666666	28	4.1056587661354254e-13,2.6211462482535465e-12,6.929830480696472e-12,1.2612207234429938e-10,8.8095577240812e-10,1.7232829121962745e-09,2.0258781666053463e-09,8.511712233344052e-09,2.2344909545464197e-08,3.321280621463458e-08,1.0774022212080722e-07,4.253233408183337e-07,4.253233408183337e-07,1.6118408484460365e-06,1.8462317643614912e-06,2.122302570930981e-06,2.155394077922882e-06,5.518796398840442e-06,9.512209578622656e-06,1.5756426895074503e-05,1.5766900968759046e-05,1.935897934514625e-05,1.935897934514625e-05,2.7340714508848774e-05,3.770921150118815e-05,3.903359110328199e-05,6.864129215781421e-05,7.508084775963209e-05	6.4343884182874385e-09,2.053930200131479e-08,3.6201434431158366e-08,4.94146279444965e-07,2.7612677730360116e-06,4.501214966656669e-06,4.535651803862713e-06,1.6674444265121e-05,3.8909935821834985e-05,5.2051109899575314e-05,0.00015350043282520825,0.0005127436459465328,0.0005127436459465328,0.0018043406983461632,0.001928942947404886,0.001987019764071024,0.001987019764071024,0.004805032064590411,0.007846070974535489,0.011766612951542466,0.011766612951542466,0.013191040186831827,0.013191040186831827,0.017853486574278248,0.023528247683485975,0.023528247683485975,0.03984245669249127,0.042023823074605504	GO:0006665,GO:0006672,GO:0006643,GO:0030148,GO:0008610,GO:0046467,GO:0006629,GO:0044255,GO:0006670,GO:0046519,GO:0034311,GO:0046520,GO:0046512,GO:0034312,GO:0046513,GO:0019751,GO:1901617,GO:0030149,GO:0046466,GO:0044283,GO:2000303,GO:0090153,GO:1905038,GO:0046173,GO:1901615,GO:0006684,GO:0046514,GO:0043603	0.05	0.1168831168831168	Late spermatids	10	0.0519480519480519	Neurodegeneration	0	0	0	0.1849063140586619	5.541666666666667	0.9733627077909072	0.0059893522626441	0.9749966054520972	202.5	0.6041666666666666	241.51653544817137	2950.5158362252823	-1.14307287813034e-06	0.0583333333333333	266.0	0.2	112	21.0	15.0	20.405752542900867	1617	0.3	924
220	71	0.0422535211267605	0.9577464788732394	0				0.05	0.3333333333333333	Ciliated cells,Club cells,Proximal tubular cells	4	0.6666666666666666	Neurodegeneration	0	0	0	0.8677186240566522	2.028169014084507	0.4262948207171315	4.454092665940969e-05	0.4263038282207187	1.5070422535211268	0.0	27.9118553843116	747.1633233357231	8.838665039000383e-06	0.0289738430583501	72.0	0.1714285714285714	11	3.6666666666666665	0.0	6.350852961085884	11	0.27	851
221	63	0.1904761904761904	0.8095238095238095	0				0.05	0.1666666666666666	Ciliated cells,Hofbauer cells,Ductal cells	2	0.0833333333333333	Primary mitochondrial disease	0	0	0	0.5601838861467366	2.507936507936508	0.8880226789510985	0.0005876810238125	0.8881281492928469	19.88888888888889	0.0	48.99309571143896	846.6293789031814	4.700083917673249e-06	0.0404505888376856	79.0	0.1774193548387097	0	0.0	0.0	0.0	0	0.13	1799
223	67	0.0149253731343283	0.9850746268656716	0				0.05	0.0		0	0.0	No Associated Disease	0	0	0	0.9261565347002008	1.9701492537313432	0.2280701754385964	1.7201736228576672e-05	0.2280734585628579	0.582089552238806	0.0	26.86226761812925	686.897089693987	8.249630182831511e-06	0.0298507462686567	66.0	0.2121212121212121	0	0.0	0.0	-1.0	0	0.35	605
224	56	0.3571428571428571	0.6428571428571429	24	1.887980168265855e-11,1.2416280698682023e-10,4.492916077441339e-10,5.878212647068251e-10,5.950569511451047e-10,7.242490297264528e-10,4.281993803770847e-09,5.589276300870268e-09,5.954216920383631e-09,1.858690046359095e-08,5.26519239633061e-08,1.926921438031644e-07,3.3994372293460897e-07,3.8165576639165023e-07,7.171119332074954e-07,8.273424384999702e-07,1.5161154865097402e-06,6.849094103572345e-06,7.267883674417935e-06,1.3089330293819074e-05,1.7437731927733526e-05,2.231996939210533e-05,2.5106530065746334e-05,7.63114464282221e-05	2.958842519706248e-07,9.729397555487233e-07,1.8651465076692161e-06,1.8651465076692161e-06,1.8651465076692161e-06,1.8917384656454947e-06,9.586772413242389e-06,1.0368276397361361e-05,1.0368276397361361e-05,2.9129390406539736e-05,7.501463203208483e-05,0.0002516559398069327,0.00040981523275624554,0.00042723636934928163,0.0007492385478151912,0.0008103819185107208,0.0013976801120341557,0.005963277932843654,0.005994856470814625,0.010256799218236627,0.01301353022721142,0.015899934559685216,0.017107371269146805,0.04983137451762903	GO:0019953,GO:0007276,GO:0007283,GO:0048609,GO:0048232,GO:0032504,GO:0070935,GO:0022414,GO:0000003,GO:0045948,GO:0003006,GO:0048255,GO:0043489,GO:1902373,GO:1902369,GO:0006446,GO:1903312,GO:0045727,GO:1903311,GO:0034250,GO:0043488,GO:0043487,GO:0061013,GO:0031330	0.05	0.05	Cholangiocytes,Ciliated cells,Glandular cells,Horizontal cells,Muller glia cells,Collecting duct cells,Early spermatids,Late spermatids,Basal keratinocytes,Smooth muscle cells,Spermatogonia,Suprabasal keratinocytes	0	0.0	No Associated Disease	0	0	0	0.9149946804486392	2.607142857142857	0.8197530864197531	0.0003502848702257	0.8198089808399074	11.857142857142858	0.0	54.11466936225597	794.1672529449393	8.666097948165329e-06	0.0474025974025974	73.0	0.3818181818181818	23	2.25	0.0	5.838844514384494	45	0.03	1104
225	92	0.0108695652173913	0.9891304347826086	0				0.05	1.0	Hepatocytes	1	0.0	No Associated Disease	0	0	0	0.8837102511015555	2.1956521739130435	0.2348484848484848	1.993000069433551e-05	0.2348537041948846	0.6739130434782609	0.0	27.90361954046716	1029.370334144241	1.0017165794484648e-05	0.0241280458671763	101.0	0.1208791208791208	0	0.0	0.0	-1.0	0	0.4	1238
226	44	0.1590909090909091	0.8409090909090909	3	1.9888764284260353e-06,5.782574994924921e-06,7.759422143648344e-06	0.031169671386292824,0.040535221278418944,0.040535221278418944	GO:0048666,GO:0030182,GO:0048699	0.05	0.2857142857142857	Ductal cells,Pancreatic endocrine cells	5	0.1428571428571428	Deafness,Retinitis pigmentosa,Usher syndrome,Ectodermal dysplasia	0	0	0	0.7193004981662342	2.1818181818181817	0.8879813302217037	0.0005107629361955	0.8880453891485087	17.295454545454547	0.0	38.15972415575378	525.5407226758755	3.277893803359534e-06	0.0507399577167019	48.0	0.2325581395348837	0	0.0	0.0	0.0	0	0.14	1373
227	99	0.9191919191919192	0.0808080808080808	5	4.820602988775011e-06,4.820602988775011e-06,7.000424894260383e-06,7.000424894355856e-06,1.3529499514040418e-05	0.027427664736086245,0.027427664736086245,0.027427664736086245,0.027427664736086245,0.04240686327680829	GO:0018231,GO:0018230,None,GO:0008150,GO:0018345	0.05	0.1758241758241758	Late spermatids	13	0.0219780219780219	Tumor suppressor,Mental retardation	0	0	0	0.0853972157227641	4.141414141414141	0.9777958299485512	0.0053945554877314	0.9793134819093904	182.37373737373736	0.6060606060606061	133.8613299672901	2206.107753595459	-1.7427682019816195e-06	0.0422593279736136	205.0	0.1224489795918367	163	24.692307692307693	17.0	29.67778529760838	2247	0.4	250
