clusterID	estimated_snowballing_pvalue	rank
paris.cesna.2021:617	0.1624823659658432	1995
paris.cesna.2021:642	0.3775922656059265	3023
paris.cesna.2021:648	0.015528989024460316	735
paris.cesna.2021:666	0.011159783229231834	567
paris.cesna.2021:667	0.011755929328501225	589
paris.cesna.2021:685	0.30669429898262024	2720
paris.cesna.2021:700	0.2743430733680725	2560
paris.cesna.2021:706	0.007702051196247339	410
paris.cesna.2021:707	0.010056412778794765	517
paris.cesna.2021:716	0.10836528986692429	1654
paris.cesna.2021:720	0.39219287037849426	3085
paris.cesna.2021:728	0.009763570502400398	504
paris.cesna.2021:729	0.007205223198980093	372
paris.cesna.2021:731	0.07713161408901215	1453
paris.cesna.2021:734	0.16688817739486694	2025
paris.cesna.2021:736	0.30961325764656067	2738
paris.cesna.2021:756	0.34763386845588684	2906
paris.cesna.2021:784	0.06100054830312729	1360
paris.cesna.2021:810	0.00712438952177763	364
paris.cesna.2021:811	0.15511223673820496	1950
paris.cesna.2021:840	0.3289511501789093	2825
paris.cesna.2021:841	0.008175775408744812	431
paris.cesna.2021:854	0.005712495651096106	271
paris.cesna.2021:855	0.006289300508797169	316
paris.cesna.2021:870	0.06717733293771744	1397
paris.cesna.2021:871	0.13303783535957336	1819
paris.cesna.2021:872	0.0043921926990151405	83
paris.cesna.2021:873	0.03792458027601242	1152
paris.cesna.2021:876	0.013687719590961933	671
paris.cesna.2021:877	0.18743181228637695	2121
paris.cesna.2021:896	0.3559808135032654	2939
paris.cesna.2021:929	0.11018045991659164	1670
paris.cesna.2021:930	0.3547019064426422	2932
paris.cesna.2021:933	0.3726561665534973	3002
paris.cesna.2021:934	0.004542035050690174	114
paris.cesna.2021:951	0.06566544622182846	1388
paris.cesna.2021:952	0.038455698639154434	1162
paris.cesna.2021:955	0.1272967904806137	1779
paris.cesna.2021:956	0.10467831790447235	1638
paris.cesna.2021:958	0.057197485119104385	1337
paris.cesna.2021:960	0.005654897540807724	263
paris.cesna.2021:963	0.0052482085302472115	222
paris.cesna.2021:964	0.005147070158272982	206
paris.cesna.2021:981	0.03017185442149639	1052
paris.cesna.2021:1024	0.045154914259910583	1234
paris.cesna.2021:1037	0.3148231506347656	2755
paris.cesna.2021:1038	0.38121655583381653	3040
paris.cesna.2021:1059	0.42970573902130127	3230
paris.cesna.2021:1061	0.07678624242544174	1450
paris.cesna.2021:1085	0.016662023961544037	775
paris.cesna.2021:1086	0.016484200954437256	770
paris.cesna.2021:1098	0.03510510176420212	1122
paris.cesna.2021:1099	0.00715185422450304	367
paris.cesna.2021:1126	0.015364800579845905	730
paris.cesna.2021:1127	0.3268432319164276	2815
paris.cesna.2021:1163	0.13515038788318634	1832
paris.cesna.2021:1186	0.32307589054107666	2793
paris.cesna.2021:1192	0.006635625846683979	337
paris.cesna.2021:1193	0.03278174251317978	1093
paris.cesna.2021:1201	0.2097158282995224	2248
paris.cesna.2021:1228	0.4414832890033722	3268
paris.cesna.2021:1274	0.18927572667598724	2135
paris.cesna.2021:1280	0.08922137320041656	1532
paris.cesna.2021:1294	0.022895343601703644	917
paris.cesna.2021:1295	0.20223872363567352	2205
paris.cesna.2021:1296	0.018915345892310143	818
paris.cesna.2021:1297	0.027247479185461998	994
paris.cesna.2021:1318	0.07203519344329834	1420
paris.cesna.2021:1319	0.03823421522974968	1161
paris.cesna.2021:1330	0.006157755386084318	305
paris.cesna.2021:1331	0.02601580321788788	973
paris.cesna.2021:1332	0.35855740308761597	2948
paris.cesna.2021:1356	0.3333648145198822	2854
paris.cesna.2021:1357	0.04384326562285423	1220
paris.cesna.2021:1378	0.007172948215156794	369
paris.cesna.2021:1379	0.00469196354970336	143
paris.cesna.2021:1388	0.007444104645401239	384
paris.cesna.2021:1389	0.2642967104911804	2504
paris.cesna.2021:1398	0.25145241618156433	2445
paris.cesna.2021:1421	0.03590307757258415	1127
paris.cesna.2021:1422	0.10851876437664032	1655
paris.cesna.2021:1467	0.0049733868800103664	183
paris.cesna.2021:1468	0.004674708470702171	141
paris.cesna.2021:1475	0.2718457281589508	2547
paris.cesna.2021:1477	0.021013598889112473	884
paris.cesna.2021:1478	0.06868437677621841	1409
paris.cesna.2021:1493	0.31710532307624817	2767
paris.cesna.2021:1528	0.350341796875	2915
paris.cesna.2021:1566	0.2219085842370987	2307
paris.cesna.2021:1567	0.3574269115924835	2942
paris.cesna.2021:1574	0.17090503871440887	2043
paris.cesna.2021:1594	0.10732864588499069	1651
paris.cesna.2021:1595	0.25054261088371277	2440
paris.cesna.2021:1627	0.005223957356065512	219
paris.cesna.2021:1629	0.03801147639751434	1155
paris.cesna.2021:1630	0.010450080037117004	535
paris.cesna.2021:1632	0.012647051364183426	643
paris.cesna.2021:1643	0.004246645141392946	58
paris.cesna.2021:1644	0.004787631798535585	164
paris.cesna.2021:1655	0.08951768279075623	1535
paris.cesna.2021:1674	0.1357864886522293	1836
paris.cesna.2021:1675	0.2331736832857132	2366
paris.cesna.2021:1699	0.1190529391169548	1724
paris.cesna.2021:1705	0.1473565697669983	1906
paris.cesna.2021:1706	0.10168921947479248	1614
paris.cesna.2021:1744	0.006324575282633305	320
paris.cesna.2021:1745	0.008506459183990955	449
paris.cesna.2021:1751	0.20939582586288452	2245
paris.cesna.2021:1772	0.08553823828697205	1516
paris.cesna.2021:1784	0.006291529629379511	317
paris.cesna.2021:1785	0.004246247932314873	57
paris.cesna.2021:1798	0.12287313491106033	1751
paris.cesna.2021:1799	0.27796924114227295	2579
paris.cesna.2021:1816	0.14564548432826996	1898
paris.cesna.2021:1854	0.009957917034626007	513
paris.cesna.2021:1878	0.03639836609363556	1135
paris.cesna.2021:1890	0.36970776319503784	2991
paris.cesna.2021:1902	0.00743375439196825	383
paris.cesna.2021:1918	0.07789606600999832	1460
paris.cesna.2021:1919	0.13864830136299133	1846
paris.cesna.2021:1920	0.027481993660330772	1004
paris.cesna.2021:1921	0.10361678898334503	1628
paris.cesna.2021:1936	0.26688212156295776	2514
paris.cesna.2021:1940	0.1847013533115387	2109
paris.cesna.2021:1941	0.15858377516269684	1974
paris.cesna.2021:1956	0.16633567214012146	2022
paris.cesna.2021:2001	0.09571525454521179	1585
paris.cesna.2021:2002	0.18133871257305145	2093
paris.cesna.2021:2017	0.006216509733349085	313
paris.cesna.2021:2018	0.004015462007373571	16
paris.cesna.2021:2041	0.09848900884389877	1598
paris.cesna.2021:2049	0.32016798853874207	2780
paris.cesna.2021:2057	0.19476424157619476	2173
paris.cesna.2021:2058	0.1637968271970749	2004
paris.cesna.2021:2091	0.004575959872454405	121
paris.cesna.2021:2092	0.31326812505722046	2750
paris.cesna.2021:2127	0.3876837193965912	3064
paris.cesna.2021:2128	0.00476803258061409	160
paris.cesna.2021:2141	0.14376123249530792	1882
paris.cesna.2021:2142	0.03011498600244522	1051
paris.cesna.2021:2188	0.19842012226581573	2189
paris.cesna.2021:2200	0.21163058280944824	2258
paris.cesna.2021:2210	0.11783087253570557	1715
paris.cesna.2021:2211	0.00705934502184391	360
paris.cesna.2021:2242	0.040324628353118896	1183
paris.cesna.2021:2243	0.08410610258579254	1508
paris.cesna.2021:2244	0.005527007393538952	252
paris.cesna.2021:2245	0.004655611701309681	132
paris.cesna.2021:2246	0.07689423114061356	1451
paris.cesna.2021:2247	0.0735553503036499	1432
paris.cesna.2021:2294	0.0052648987621068954	225
paris.cesna.2021:2295	0.08458076417446136	1513
paris.cesna.2021:2301	0.3173017203807831	2768
paris.cesna.2021:2306	0.0072419047355651855	373
paris.cesna.2021:2307	0.10950402170419693	1663
paris.cesna.2021:2323	0.10307546705007553	1624
paris.cesna.2021:2333	0.027660302817821503	1008
paris.cesna.2021:2346	0.03624684736132622	1133
paris.cesna.2021:2363	0.13898330926895142	1848
paris.cesna.2021:2381	0.11725811660289764	1706
paris.cesna.2021:2382	0.17913366854190826	2081
paris.cesna.2021:2433	0.2911049723625183	2639
paris.cesna.2021:2434	0.19264721870422363	2160
paris.cesna.2021:2453	0.005179644096642733	213
paris.cesna.2021:2454	0.049215566366910934	1268
paris.cesna.2021:2483	0.16260111331939697	1997
paris.cesna.2021:2485	0.004639458376914263	127
paris.cesna.2021:2486	0.006680138409137726	342
paris.cesna.2021:2493	0.21651025116443634	2283
paris.cesna.2021:2494	0.1291598081588745	1797
paris.cesna.2021:2523	0.23151998221874237	2354
paris.cesna.2021:2524	0.249054953455925	2431
paris.cesna.2021:2543	0.09673157334327698	1591
paris.cesna.2021:2544	0.03693901374936104	1142
paris.cesna.2021:2547	0.044764138758182526	1227
paris.cesna.2021:2551	0.189984530210495	2143
paris.cesna.2021:2599	0.00942967738956213	489
paris.cesna.2021:2600	0.028436290100216866	1019
paris.cesna.2021:2604	0.07713814824819565	1454
paris.cesna.2021:2615	0.4381285011768341	3261
paris.cesna.2021:2617	0.3715471923351288	2998
paris.cesna.2021:2618	0.08721496164798737	1523
paris.cesna.2021:2619	0.0512499138712883	1285
paris.cesna.2021:2642	0.11138676106929779	1676
paris.cesna.2021:2649	0.22128961980342865	2302
paris.cesna.2021:2655	0.16237135231494904	1993
paris.cesna.2021:2656	0.13509228825569153	1831
paris.cesna.2021:2664	0.29478389024734497	2658
paris.cesna.2021:2691	0.35347339510917664	2927
paris.cesna.2021:2692	0.025843441486358643	969
paris.cesna.2021:2697	0.005732828285545111	272
paris.cesna.2021:2698	0.015071396715939045	721
paris.cesna.2021:2731	0.4383249282836914	3262
paris.cesna.2021:2745	0.012623326852917671	642
paris.cesna.2021:2746	0.012318190187215805	620
paris.cesna.2021:2747	0.23024295270442963	2348
paris.cesna.2021:2768	0.03942429646849632	1174
paris.cesna.2021:2792	0.00542640034109354	243
paris.cesna.2021:2793	0.004744330421090126	157
paris.cesna.2021:2795	0.320330411195755	2781
paris.cesna.2021:2801	0.19028623402118683	2144
paris.cesna.2021:2813	0.0909527838230133	1551
paris.cesna.2021:2826	0.00618857191875577	310
paris.cesna.2021:2827	0.00648563914000988	332
paris.cesna.2021:2839	0.0041349478997290134	39
paris.cesna.2021:2840	0.009651570580899715	499
paris.cesna.2021:2849	0.004856873769313097	171
paris.cesna.2021:2850	0.004277389962226152	60
paris.cesna.2021:2872	0.15197263658046722	1933
paris.cesna.2021:2881	0.008452437818050385	445
paris.cesna.2021:2895	0.0295712910592556	1046
paris.cesna.2021:2896	0.07507187128067017	1441
paris.cesna.2021:2900	0.26452189683914185	2506
paris.cesna.2021:2927	0.01171540841460228	586
paris.cesna.2021:2928	0.3434921205043793	2884
paris.cesna.2021:2941	0.05232815816998482	1296
paris.cesna.2021:2956	0.07855328917503357	1468
paris.cesna.2021:2977	0.11502841114997864	1690
paris.cesna.2021:2991	0.1423802226781845	1874
paris.cesna.2021:2992	0.0627107322216034	1368
paris.cesna.2021:2998	0.20644259452819824	2226
paris.cesna.2021:3005	0.008761263452470303	461
paris.cesna.2021:3006	0.008118336088955402	430
paris.cesna.2021:3010	0.0961972326040268	1589
paris.cesna.2021:3031	0.012659185566008091	644
paris.cesna.2021:3032	0.3928814232349396	3091
paris.cesna.2021:3035	0.004993596114218235	187
paris.cesna.2021:3036	0.005467376206070185	248
paris.cesna.2021:3037	0.022633709013462067	914
paris.cesna.2021:3045	0.14558294415473938	1897
paris.cesna.2021:3093	0.004585258662700653	123
paris.cesna.2021:3094	0.3848089873790741	3055
paris.cesna.2021:3111	0.009479702450335026	492
paris.cesna.2021:3113	0.005246697459369898	221
paris.cesna.2021:3114	0.02704557776451111	988
paris.cesna.2021:3116	0.31317099928855896	2749
paris.cesna.2021:3137	0.038194116204977036	1159
paris.cesna.2021:3143	0.30148938298225403	2697
paris.cesna.2021:3149	0.011958912014961243	601
paris.cesna.2021:3159	0.0046323868446052074	126
paris.cesna.2021:3160	0.007079967297613621	361
paris.cesna.2021:3169	0.14993084967136383	1920
paris.cesna.2021:3177	0.0632404237985611	1373
paris.cesna.2021:3178	0.04107089340686798	1192
paris.cesna.2021:3183	0.006737138610333204	343
paris.cesna.2021:3184	0.03264516592025757	1092
paris.cesna.2021:3199	0.013949936255812645	683
paris.cesna.2021:3200	0.006181303411722183	309
paris.cesna.2021:3233	0.2979949414730072	2671
paris.cesna.2021:3234	0.2329062521457672	2363
paris.cesna.2021:3245	0.23156210780143738	2355
paris.cesna.2021:3246	0.15977901220321655	1976
paris.cesna.2021:3260	0.169569194316864	2039
paris.cesna.2021:3271	0.0047848946414887905	163
paris.cesna.2021:3272	0.004703800193965435	147
paris.cesna.2021:3279	0.16778087615966797	2031
paris.cesna.2021:3280	0.337665319442749	2864
paris.cesna.2021:3289	0.021178944036364555	886
paris.cesna.2021:3290	0.0075636995024979115	396
paris.cesna.2021:3297	0.31277477741241455	2746
paris.cesna.2021:3299	0.1948639303445816	2174
paris.cesna.2021:3300	0.006840602029114962	349
paris.cesna.2021:3324	0.17947269976139069	2083
paris.cesna.2021:3342	0.2034303992986679	2211
paris.cesna.2021:3357	0.2911062240600586	2640
paris.cesna.2021:3384	0.04108550772070885	1193
paris.cesna.2021:3385	0.013832209631800652	677
paris.cesna.2021:3388	0.07760985940694809	1458
paris.cesna.2021:3389	0.0719149261713028	1419
paris.cesna.2021:3398	0.1919974982738495	2158
paris.cesna.2021:3399	0.31825390458106995	2772
paris.cesna.2021:3407	0.2639193832874298	2500
paris.cesna.2021:3428	0.3859490752220154	3057
paris.cesna.2021:3436	0.01844126172363758	808
paris.cesna.2021:3437	0.005904112942516804	285
paris.cesna.2021:3446	0.00602724589407444	295
paris.cesna.2021:3447	0.004410973750054836	88
paris.cesna.2021:3448	0.025013091042637825	956
paris.cesna.2021:3449	0.03102029301226139	1067
paris.cesna.2021:3502	0.24719786643981934	2421
paris.cesna.2021:3520	0.005590240471065044	258
paris.cesna.2021:3521	0.005064208060503006	197
paris.cesna.2021:3530	0.2691553235054016	2530
paris.cesna.2021:3531	0.055999692529439926	1326
paris.cesna.2021:3539	0.22212539613246918	2308
paris.cesna.2021:3554	0.15352284908294678	1937
paris.cesna.2021:3565	0.008100340142846107	429
paris.cesna.2021:3566	0.27077603340148926	2541
paris.cesna.2021:3567	0.3006351590156555	2691
paris.cesna.2021:3578	0.19088377058506012	2149
paris.cesna.2021:3608	0.00754552660509944	393
paris.cesna.2021:3609	0.007471547462046146	388
paris.cesna.2021:3634	0.11565083265304565	1693
paris.cesna.2021:3649	0.2168319970369339	2288
paris.cesna.2021:3664	0.006899729836732149	352
paris.cesna.2021:3665	0.0171594750136137	783
paris.cesna.2021:3672	0.3768653869628906	3021
paris.cesna.2021:3713	0.004362943582236767	80
paris.cesna.2021:3714	0.009335502982139587	483
paris.cesna.2021:3718	0.23278813064098358	2362
paris.cesna.2021:3723	0.006623231340199709	336
paris.cesna.2021:3724	0.026262007653713226	977
paris.cesna.2021:3737	0.1584177315235138	1972
paris.cesna.2021:3745	0.004666655324399471	137
paris.cesna.2021:3746	0.010225092992186546	523
paris.cesna.2021:3763	0.10053316503763199	1608
paris.cesna.2021:3773	0.13482995331287384	1829
paris.cesna.2021:3774	0.1855200082063675	2111
paris.cesna.2021:3799	0.004539493937045336	111
paris.cesna.2021:3800	0.012094288133084774	610
paris.cesna.2021:3805	0.026640966534614563	983
paris.cesna.2021:3806	0.14475344121456146	1889
paris.cesna.2021:3817	0.3428457975387573	2881
paris.cesna.2021:3818	0.016381528228521347	767
paris.cesna.2021:3826	0.00701766787096858	358
paris.cesna.2021:3827	0.015208176337182522	725
paris.cesna.2021:3836	0.00529070571064949	229
paris.cesna.2021:3837	0.29085153341293335	2638
paris.cesna.2021:3840	0.019698619842529297	847
paris.cesna.2021:3858	0.004659796133637428	135
paris.cesna.2021:3866	0.017443856224417686	787
paris.cesna.2021:3867	0.09038030356168747	1546
paris.cesna.2021:3888	0.12942323088645935	1801
paris.cesna.2021:3889	0.02560281939804554	964
paris.cesna.2021:3922	0.007547901477664709	394
paris.cesna.2021:3923	0.16529178619384766	2011
paris.cesna.2021:3924	0.10626233369112015	1643
paris.cesna.2021:3925	0.2900894582271576	2633
paris.cesna.2021:3930	0.20141875743865967	2199
paris.cesna.2021:3931	0.1448952704668045	1890
paris.cesna.2021:3936	0.07890110462903976	1471
paris.cesna.2021:3937	0.09484297037124634	1579
paris.cesna.2021:3938	0.21663010120391846	2286
paris.cesna.2021:3939	0.10974769294261932	1665
paris.cesna.2021:3943	0.06836331635713577	1408
paris.cesna.2021:3951	0.0650339350104332	1385
paris.cesna.2021:3958	0.004537553060799837	108
paris.cesna.2021:3959	0.004094512201845646	33
paris.cesna.2021:3969	0.043612413108348846	1217
paris.cesna.2021:4001	0.1861339956521988	2115
paris.cesna.2021:4005	0.1462177187204361	1901
paris.cesna.2021:4037	0.2070702165365219	2230
paris.cesna.2021:4038	0.2859763503074646	2615
paris.cesna.2021:4043	0.014909487217664719	713
paris.cesna.2021:4044	0.02136026881635189	887
paris.cesna.2021:4045	0.3788309097290039	3029
paris.cesna.2021:4056	0.1822003424167633	2095
paris.cesna.2021:4057	0.33248835802078247	2848
paris.cesna.2021:4066	0.034079160541296005	1110
paris.cesna.2021:4067	0.014531822875142097	693
paris.cesna.2021:4086	0.05163177102804184	1288
paris.cesna.2021:4104	0.23100727796554565	2351
paris.cesna.2021:4105	0.10642307251691818	1646
paris.cesna.2021:4110	0.4257921278476715	3213
paris.cesna.2021:4128	0.36833328008651733	2984
paris.cesna.2021:4129	0.23172986507415771	2356
paris.cesna.2021:4130	0.19939182698726654	2193
paris.cesna.2021:4131	0.008881162852048874	469
paris.cesna.2021:4155	0.2940714955329895	2653
paris.cesna.2021:4178	0.19825512170791626	2187
paris.cesna.2021:4204	0.006324575282633305	321
paris.cesna.2021:4205	0.007600710261613131	400
paris.cesna.2021:4208	0.22056269645690918	2300
paris.cesna.2021:4237	0.3159031569957733	2761
paris.cesna.2021:4256	0.4037189483642578	3129
paris.cesna.2021:4270	0.11693140119314194	1701
paris.cesna.2021:4271	0.054439179599285126	1312
paris.cesna.2021:4274	0.007647495251148939	404
paris.cesna.2021:4282	0.08283045887947083	1500
paris.cesna.2021:4283	0.34667444229125977	2899
paris.cesna.2021:4324	0.30749836564064026	2728
paris.cesna.2021:4326	0.14924493432044983	1917
paris.cesna.2021:4332	0.05513697490096092	1320
paris.cesna.2021:4336	0.37365448474884033	3005
paris.cesna.2021:4342	0.3123309910297394	2745
paris.cesna.2021:4343	0.18415457010269165	2105
paris.cesna.2021:4406	0.01132384967058897	573
paris.cesna.2021:4407	0.005927221849560738	288
paris.cesna.2021:4416	0.11616317182779312	1697
paris.cesna.2021:4417	0.02728915587067604	996
paris.cesna.2021:4447	0.23247745633125305	2358
paris.cesna.2021:4458	0.27716442942619324	2573
paris.cesna.2021:4490	0.04861655831336975	1259
paris.cesna.2021:4492	0.1736321598291397	2048
paris.cesna.2021:4494	0.1618533432483673	1988
paris.cesna.2021:4523	0.11421824246644974	1685
paris.cesna.2021:4531	0.3965744376182556	3108
paris.cesna.2021:4532	0.004895221441984177	175
paris.cesna.2021:4542	0.23487327992916107	2371
paris.cesna.2021:4557	0.09159214049577713	1554
paris.cesna.2021:4558	0.16719192266464233	2027
paris.cesna.2021:4559	0.038625944405794144	1163
paris.cesna.2021:4575	0.003913680091500282	2
paris.cesna.2021:4576	0.004063943400979042	27
paris.cesna.2021:4602	0.03942056745290756	1173
paris.cesna.2021:4610	0.040854208171367645	1191
paris.cesna.2021:4633	0.024009326472878456	942
paris.cesna.2021:4648	0.11566423624753952	1694
paris.cesna.2021:4691	0.1608726978302002	1983
paris.cesna.2021:4692	0.2674638330936432	2518
paris.cesna.2021:4711	0.008466276340186596	446
paris.cesna.2021:4712	0.4045441150665283	3135
paris.cesna.2021:4727	0.19715189933776855	2183
paris.cesna.2021:4754	0.006244318094104528	314
paris.cesna.2021:4755	0.007994337938725948	423
paris.cesna.2021:4762	0.04045111685991287	1186
paris.cesna.2021:4766	0.19801399111747742	2185
paris.cesna.2021:4792	0.36166903376579285	2960
paris.cesna.2021:4800	0.14033806324005127	1859
paris.cesna.2021:4820	0.020956354215741158	882
paris.cesna.2021:4821	0.22603940963745117	2328
paris.cesna.2021:4838	0.09288957715034485	1565
paris.cesna.2021:4842	0.072589777410030365	1426
paris.cesna.2021:4852	0.2411767542362213	2399
paris.cesna.2021:4869	0.21714381873607635	2291
paris.cesna.2021:4923	0.12234172224998474	1743
paris.cesna.2021:4951	0.20095762610435486	2196
paris.cesna.2021:4953	0.19690896570682526	2182
paris.cesna.2021:4954	0.06082920357584953	1357
paris.cesna.2021:4962	0.3077416718006134	2730
paris.cesna.2021:4964	0.060839299112558365	1358
paris.cesna.2021:4998	0.2767457664012909	2568
paris.cesna.2021:5012	0.007552396971732378	395
paris.cesna.2021:5013	0.13254493474960327	1815
paris.cesna.2021:5024	0.2990849018096924	2682
paris.cesna.2021:5051	0.06416887044906616	1379
paris.cesna.2021:5071	0.012430275790393353	632
paris.cesna.2021:5072	0.03489327430725098	1120
paris.cesna.2021:5097	0.014658116735517979	696
paris.cesna.2021:5105	0.012198993936181068	615
paris.cesna.2021:5106	0.021801484748721123	896
paris.cesna.2021:5122	0.02918858639895916	1037
paris.cesna.2021:5123	0.004655772820115089	133
paris.cesna.2021:5142	0.022406166419386864	904
paris.cesna.2021:5143	0.03503766283392906	1121
paris.cesna.2021:5146	0.004541601985692978	113
paris.cesna.2021:5147	0.004998865537345409	190
paris.cesna.2021:5160	0.17083340883255005	2042
paris.cesna.2021:5161	0.044852763414382935	1228
paris.cesna.2021:5176	0.5228583216667175	3535
paris.cesna.2021:5206	0.009904187172651291	511
paris.cesna.2021:5207	0.03711327910423279	1144
paris.cesna.2021:5225	0.07622069865465164	1448
paris.cesna.2021:5237	0.039022643119096756	1171
paris.cesna.2021:5238	0.010918881744146347	558
paris.cesna.2021:5263	0.15835340321063995	1970
paris.cesna.2021:5264	0.012590520083904266	638
paris.cesna.2021:5265	0.15099602937698364	1928
paris.cesna.2021:5313	0.09424437582492828	1575
paris.cesna.2021:5314	0.27400344610214233	2557
paris.cesna.2021:5324	0.05202636122703552	1293
paris.cesna.2021:5326	0.3330642282962799	2852
paris.cesna.2021:5341	0.3014886975288391	2696
paris.cesna.2021:5351	0.40810897946357727	3148
paris.cesna.2021:5361	0.21470722556114197	2270
paris.cesna.2021:5362	0.26299580931663513	2494
paris.cesna.2021:5413	0.14072245359420776	1862
paris.cesna.2021:5414	0.04344433173537254	1215
paris.cesna.2021:5437	0.15597082674503326	1954
paris.cesna.2021:5446	0.03291865810751915	1094
paris.cesna.2021:5448	0.10154487192630768	1613
paris.cesna.2021:5449	0.023907490074634552	938
paris.cesna.2021:5456	0.05363745987415314	1305
paris.cesna.2021:5457	0.38745713233947754	3062
paris.cesna.2021:5462	0.2631370723247528	2496
paris.cesna.2021:5463	0.013053424656391144	651
paris.cesna.2021:5474	0.254438191652298	2460
paris.cesna.2021:5486	0.003977992106229067	10
paris.cesna.2021:5487	0.007109065540134907	362
paris.cesna.2021:5508	0.4463120400905609	3284
paris.cesna.2021:5516	0.010478110052645206	537
paris.cesna.2021:5517	0.2921825051307678	2647
paris.cesna.2021:5542	0.2812742292881012	2601
paris.cesna.2021:5550	0.008822218514978886	465
paris.cesna.2021:5551	0.04122700169682503	1195
paris.cesna.2021:5554	0.03775632008910179	1151
paris.cesna.2021:5555	0.051970601081848145	1290
paris.cesna.2021:5568	0.32068386673927307	2784
paris.cesna.2021:5569	0.24969355762004852	2434
paris.cesna.2021:5570	0.019395535811781883	834
paris.cesna.2021:5574	0.07381940633058548	1434
paris.cesna.2021:5576	0.25986555218696594	2478
paris.cesna.2021:5596	0.03139220178127289	1076
paris.cesna.2021:5597	0.05628633871674538	1331
paris.cesna.2021:5636	0.3019512891769409	2700
paris.cesna.2021:5637	0.35766085982322693	2943
paris.cesna.2021:5638	0.1266384720802307	1777
paris.cesna.2021:5639	0.1632090061903	2002
paris.cesna.2021:5675	0.004202387761324644	48
paris.cesna.2021:5676	0.21105195581912994	2254
paris.cesna.2021:5721	0.2298022359609604	2346
paris.cesna.2021:5737	0.19467058777809143	2172
paris.cesna.2021:5753	0.2874889671802521	2624
paris.cesna.2021:5754	0.012376444414258003	624
paris.cesna.2021:5761	0.05302920192480087	1302
paris.cesna.2021:5807	0.3207686245441437	2785
paris.cesna.2021:5809	0.007373356726020575	378
paris.cesna.2021:5810	0.026169607415795326	975
paris.cesna.2021:5815	0.004284715745598078	61
paris.cesna.2021:5816	0.04885922744870186	1261
paris.cesna.2021:5837	0.3013708293437958	2694
paris.cesna.2021:5849	0.05443992465734482	1313
paris.cesna.2021:5850	0.19556720554828644	2176
paris.cesna.2021:5895	0.25560125708580017	2463
paris.cesna.2021:5896	0.25405341386795044	2456
paris.cesna.2021:5908	0.20245973765850067	2206
paris.cesna.2021:5931	0.014807074330747128	708
paris.cesna.2021:5932	0.0202751774340868	869
paris.cesna.2021:5948	0.20582418143749237	2219
paris.cesna.2021:5950	0.004400415811687708	85
paris.cesna.2021:5951	0.012897931039333344	647
paris.cesna.2021:5964	0.09054575115442276	1547
paris.cesna.2021:6002	0.011328030377626419	574
paris.cesna.2021:6003	0.025725316256284714	967
paris.cesna.2021:6008	0.37854471802711487	3026
paris.cesna.2021:6009	0.033442869782447815	1099
paris.cesna.2021:6032	0.18876421451568604	2131
paris.cesna.2021:6051	0.23564252257347107	2375
paris.cesna.2021:6076	0.3776072859764099	3024
paris.cesna.2021:6079	0.20491810142993927	2217
paris.cesna.2021:6081	0.05267680063843727	1299
paris.cesna.2021:6082	0.05191085487604141	1289
paris.cesna.2021:6105	0.17616648972034454	2064
paris.cesna.2021:6131	0.007464672904461622	387
paris.cesna.2021:6132	0.028508374467492104	1020
paris.cesna.2021:6164	0.07223276048898697	1421
