clusterID	estimated_snowballing_pvalue	rank
paris.cesna.2022:3997	0.9528231024742126	1333
paris.cesna.2022:4000	0.9935274720191956	2461
paris.cesna.2022:4002	0.5058711171150208	213
paris.cesna.2022:4003	0.9929904937744141	2416
paris.cesna.2022:4004	0.585754930973053	292
paris.cesna.2022:4005	0.9535016417503357	1339
paris.cesna.2022:4018	0.5083516240119934	214
paris.cesna.2022:4022	0.9936627149581909	2477
paris.cesna.2022:4065	0.8322019577026367	677
paris.cesna.2022:4066	0.8500321507453918	737
paris.cesna.2022:4105	0.8082447052001953	618
paris.cesna.2022:4106	0.9923110008239746	2355
paris.cesna.2022:4110	0.9925104379653931	2369
paris.cesna.2022:4115	0.992904007434845	2411
paris.cesna.2022:4131	0.5046223402023315	212
paris.cesna.2022:4132	0.8389378786087036	705
paris.cesna.2022:4172	0.9779426455497742	1735
paris.cesna.2022:4176	0.9933516383171082	2446
paris.cesna.2022:4177	0.9362798929214478	1158
paris.cesna.2022:4180	0.4001619517803192	134
paris.cesna.2022:4181	0.8517729043960571	740
paris.cesna.2022:4224	0.9426660537719727	1222
paris.cesna.2022:4225	0.9944625496864319	2537
paris.cesna.2022:4229	0.974443256855011	1658
paris.cesna.2022:4262	0.3212078809738159	80
paris.cesna.2022:4276	0.9951550960540771	2599
paris.cesna.2022:4277	0.9416952133178711	1210
paris.cesna.2022:4308	0.2521192729473114	44
paris.cesna.2022:4309	0.374906986951828	112
paris.cesna.2022:4323	0.849269449710846	736
paris.cesna.2022:4324	0.9593788385391235	1411
paris.cesna.2022:4325	0.9811906218528748	1819
paris.cesna.2022:4326	0.24845370650291443	42
paris.cesna.2022:4385	0.9917659163475037	2315
paris.cesna.2022:4391	0.9451937675476074	1242
paris.cesna.2022:4392	0.966900110244751	1516
paris.cesna.2022:4402	0.9956278800964355	2641
paris.cesna.2022:4404	0.9078469276428223	973
paris.cesna.2022:4411	0.9742412567138672	1649
paris.cesna.2022:4412	0.9598081707954407	1417
paris.cesna.2022:4413	0.8905595541000366	887
paris.cesna.2022:4468	0.8387285470962524	702
paris.cesna.2022:4469	0.7868489027023315	572
paris.cesna.2022:4474	0.9921844601631165	2347
paris.cesna.2022:4502	0.8295794725418091	670
paris.cesna.2022:4503	0.9006668329238892	932
paris.cesna.2022:4522	0.9202592968940735	1048
paris.cesna.2022:4526	0.8983402848243713	917
paris.cesna.2022:4527	0.825483500957489	660
paris.cesna.2022:4556	0.9541797041893005	1345
paris.cesna.2022:4557	0.9743768572807312	1654
paris.cesna.2022:4564	0.9930436611175537	2421
paris.cesna.2022:4565	0.9847608208656311	1936
paris.cesna.2022:4594	0.9953122138977051	2616
paris.cesna.2022:4603	0.9927706122398376	2399
paris.cesna.2022:4640	0.913154125213623	1006
paris.cesna.2022:4646	0.9937007427215576	2481
paris.cesna.2022:4652	0.45875105261802673	179
paris.cesna.2022:4653	0.6793208122253418	408
paris.cesna.2022:4656	0.9784156680107117	1752
paris.cesna.2022:4690	0.6381140947341919	347
paris.cesna.2022:4691	0.8525855541229248	742
paris.cesna.2022:4695	0.9953806400299072	2624
paris.cesna.2022:4709	0.7914066314697266	581
paris.cesna.2022:4710	0.9235685467720032	1064
paris.cesna.2022:4736	0.9354532957077026	1146
paris.cesna.2022:4761	0.487785667181015	195
paris.cesna.2022:4762	0.40873125195503235	140
paris.cesna.2022:4769	0.9932060241699219	2434
paris.cesna.2022:4780	0.8606773614883423	772
paris.cesna.2022:4801	0.6945236921310425	428
paris.cesna.2022:4802	0.3865831196308136	118
paris.cesna.2022:4816	0.9507927894592285	1302
paris.cesna.2022:4886	0.995479941368103	2634
paris.cesna.2022:4929	0.8176255226135254	643
paris.cesna.2022:4930	0.9928016662597656	2402
paris.cesna.2022:4937	0.9906148910522461	2229
paris.cesna.2022:4953	0.8758169412612915	819
paris.cesna.2022:4954	0.6843218207359314	416
paris.cesna.2022:4957	0.7736943960189819	546
paris.cesna.2022:4966	0.9963834285736084	2703
paris.cesna.2022:5000	0.9960238933563232	2671
paris.cesna.2022:5010	0.9964287877082825	2706
paris.cesna.2022:5029	0.9422550201416016	1217
paris.cesna.2022:5039	0.9920529127120972	2333
paris.cesna.2022:5049	0.9686221480369568	1549
paris.cesna.2022:5050	0.9715648889541626	1596
paris.cesna.2022:5067	0.9931758046150208	2432
paris.cesna.2022:5117	0.6479552984237671	360
paris.cesna.2022:5120	0.9903638958930969	2211
paris.cesna.2022:5121	0.9847993850708008	1939
paris.cesna.2022:5168	0.9697926044464111	1573
paris.cesna.2022:5169	0.9893327951431274	2153
paris.cesna.2022:5184	0.21104271709918976	26
paris.cesna.2022:5185	0.8716046214103699	802
paris.cesna.2022:5205	0.8774922490119934	826
paris.cesna.2022:5220	0.9465447664260864	1258
paris.cesna.2022:5269	0.991367757320404	2293
paris.cesna.2022:5278	0.9964146614074707	2705
paris.cesna.2022:5293	0.8750244975090027	812
paris.cesna.2022:5317	0.9798310399055481	1787
paris.cesna.2022:5318	0.5860940217971802	294
paris.cesna.2022:5319	0.9549255967140198	1360
paris.cesna.2022:5320	0.9911337494850159	2269
paris.cesna.2022:5346	0.7914484739303589	582
paris.cesna.2022:5347	0.14991486072540283	7
paris.cesna.2022:5378	0.8656231164932251	784
paris.cesna.2022:5379	0.9132705926895142	1007
paris.cesna.2022:5406	0.958045244216919	1394
paris.cesna.2022:5423	0.8184742331504822	646
paris.cesna.2022:5424	0.6846127510070801	417
paris.cesna.2022:5443	0.8542127013206482	747
paris.cesna.2022:5444	0.9963521957397461	2694
paris.cesna.2022:5450	0.9965259432792664	2715
paris.cesna.2022:5453	0.9940943121910095	2513
paris.cesna.2022:5466	0.9288896322250366	1095
paris.cesna.2022:5470	0.9871678948402405	2043
paris.cesna.2022:5471	0.9928968548774719	2410
paris.cesna.2022:5472	0.9598646759986877	1419
paris.cesna.2022:5473	0.977069079875946	1714
paris.cesna.2022:5481	0.9945612549781799	2551
paris.cesna.2022:5493	0.9757733941078186	1687
paris.cesna.2022:5500	0.9709939360618591	1587
paris.cesna.2022:5501	0.9795437455177307	1781
paris.cesna.2022:5512	0.9227859973907471	1058
paris.cesna.2022:5513	0.4268290400505066	152
paris.cesna.2022:5534	0.9939104318618774	2495
paris.cesna.2022:5535	0.8480669856071472	733
paris.cesna.2022:5546	0.925011157989502	1071
paris.cesna.2022:5557	0.9925385117530823	2373
paris.cesna.2022:5558	0.8791370391845703	834
paris.cesna.2022:5559	0.9864517450332642	2016
paris.cesna.2022:5560	0.7495431900024414	511
paris.cesna.2022:5603	0.9964601397514343	2710
paris.cesna.2022:5612	0.6768306493759155	399
paris.cesna.2022:5614	0.8578717708587646	759
paris.cesna.2022:5615	0.8111701011657715	627
paris.cesna.2022:5674	0.9508407711982727	1303
paris.cesna.2022:5684	0.9728273153305054	1612
paris.cesna.2022:5688	0.9955300688743591	2637
paris.cesna.2022:5696	0.9770429134368896	1713
paris.cesna.2022:5700	0.9952508211135864	2607
paris.cesna.2022:5720	0.9175559282302856	1031
paris.cesna.2022:5721	0.9892633557319641	2147
paris.cesna.2022:5729	0.9708897471427917	1585
paris.cesna.2022:5742	0.9863588213920593	2007
paris.cesna.2022:5743	0.9878552556037903	2071
paris.cesna.2022:5762	0.9828368425369263	1860
paris.cesna.2022:5763	0.9738473296165466	1640
paris.cesna.2022:5804	0.8087926506996155	620
paris.cesna.2022:5805	0.9827489852905273	1856
paris.cesna.2022:5814	0.9232380986213684	1061
paris.cesna.2022:5815	0.9363555312156677	1159
paris.cesna.2022:5816	0.8899374008178711	884
paris.cesna.2022:5817	0.9889510273933411	2134
paris.cesna.2022:5818	0.44681620597839355	169
paris.cesna.2022:5849	0.9572567939758301	1386
paris.cesna.2022:5850	0.6144728064537048	317
paris.cesna.2022:5853	0.905720055103302	958
paris.cesna.2022:5864	0.8439273238182068	717
paris.cesna.2022:5865	0.9693571329116821	1567
paris.cesna.2022:5894	0.536217451095581	244
paris.cesna.2022:5898	0.9659857749938965	1500
paris.cesna.2022:5917	0.9525659084320068	1326
paris.cesna.2022:5918	0.9751865267753601	1678
paris.cesna.2022:5925	0.9671518206596375	1523
paris.cesna.2022:5929	0.9818921685218811	1843
paris.cesna.2022:5933	0.9083814024925232	978
paris.cesna.2022:5934	0.8114888072013855	628
paris.cesna.2022:5955	0.6763601899147034	397
paris.cesna.2022:5956	0.8592113256454468	765
paris.cesna.2022:5967	0.9637474417686462	1469
paris.cesna.2022:6012	0.9955211877822876	2636
paris.cesna.2022:6013	0.9942039847373962	2520
paris.cesna.2022:6015	0.9963685274124146	2699
paris.cesna.2022:6022	0.8921196460723877	895
paris.cesna.2022:6053	0.9018006324768066	936
paris.cesna.2022:6054	0.503922164440155	210
paris.cesna.2022:6087	0.9300139546394348	1100
paris.cesna.2022:6088	0.9812925457954407	1822
paris.cesna.2022:6103	0.9495804309844971	1285
paris.cesna.2022:6111	0.9763335585594177	1699
paris.cesna.2022:6118	0.9921146035194397	2340
paris.cesna.2022:6119	0.9877749681472778	2068
paris.cesna.2022:6120	0.9852733016014099	1956
paris.cesna.2022:6121	0.8694524765014648	796
paris.cesna.2022:6181	0.9895552396774292	2163
paris.cesna.2022:6202	0.8746721744537354	811
paris.cesna.2022:6203	0.9944934844970703	2543
paris.cesna.2022:6246	0.9885379076004028	2112
paris.cesna.2022:6248	0.8983716368675232	918
paris.cesna.2022:6249	0.6647579073905945	382
paris.cesna.2022:6252	0.9314464926719666	1111
paris.cesna.2022:6274	0.8867111802101135	867
paris.cesna.2022:6275	0.7217567563056946	469
paris.cesna.2022:6291	0.9809289574623108	1809
paris.cesna.2022:6292	0.9686363935470581	1550
paris.cesna.2022:6293	0.8358553051948547	690
paris.cesna.2022:6294	0.9742360711097717	1648
paris.cesna.2022:6309	0.9825021028518677	1854
paris.cesna.2022:6314	0.9965775609016418	2724
paris.cesna.2022:6321	0.6775811314582825	401
paris.cesna.2022:6322	0.9875481128692627	2051
paris.cesna.2022:6332	0.988815426826477	2126
paris.cesna.2022:6335	0.8549126982688904	748
paris.cesna.2022:6336	0.7355054020881653	489
paris.cesna.2022:6341	0.9626369476318359	1455
paris.cesna.2022:6344	0.928026020526886	1089
paris.cesna.2022:6349	0.9952927827835083	2611
paris.cesna.2022:6355	0.9690556526184082	1557
paris.cesna.2022:6359	0.9911913275718689	2273
paris.cesna.2022:6381	0.9836134910583496	1888
paris.cesna.2022:6385	0.9888546466827393	2129
paris.cesna.2022:6386	0.6957840919494629	433
paris.cesna.2022:6387	0.9926526546478271	2385
paris.cesna.2022:6388	0.9478350281715393	1276
paris.cesna.2022:6391	0.990180492401123	2203
paris.cesna.2022:6399	0.8863013982772827	864
paris.cesna.2022:6411	0.9834120273590088	1877
paris.cesna.2022:6412	0.9849318265914917	1944
paris.cesna.2022:6436	0.9519319534301758	1314
paris.cesna.2022:6437	0.875956118106842	820
paris.cesna.2022:6442	0.30187976360321045	66
paris.cesna.2022:6443	0.8139370083808899	633
paris.cesna.2022:6446	0.9120849967002869	997
paris.cesna.2022:6447	0.9744646549224854	1659
paris.cesna.2022:6452	0.978659451007843	1757
paris.cesna.2022:6453	0.9861376881599426	2000
paris.cesna.2022:6488	0.9927732348442078	2400
paris.cesna.2022:6491	0.9968994855880737	2751
paris.cesna.2022:6497	0.9945324659347534	2550
paris.cesna.2022:6501	0.9692881107330322	1564
paris.cesna.2022:6502	0.991136908531189	2270
paris.cesna.2022:6515	0.9905132055282593	2221
paris.cesna.2022:6525	0.9553009271621704	1363
paris.cesna.2022:6526	0.6729021668434143	393
paris.cesna.2022:6527	0.9716821908950806	1597
paris.cesna.2022:6540	0.708260178565979	451
paris.cesna.2022:6542	0.9855271577835083	1971
paris.cesna.2022:6559	0.983864426612854	1896
paris.cesna.2022:6560	0.9865994453430176	2023
paris.cesna.2022:6562	0.9777728915214539	1733
paris.cesna.2022:6571	0.9711427688598633	1588
paris.cesna.2022:6572	0.9683011770248413	1544
paris.cesna.2022:6575	0.9282975196838379	1092
paris.cesna.2022:6576	0.8694084286689758	795
paris.cesna.2022:6596	0.54396820068359375	250
paris.cesna.2022:6597	0.9793181419372559	1773
paris.cesna.2022:6610	0.6734298467636108	394
paris.cesna.2022:6611	0.982200026512146	1849
paris.cesna.2022:6621	0.9935972690582275	2469
paris.cesna.2022:6622	0.992098331451416	2339
paris.cesna.2022:6635	0.9972621202468872	2761
paris.cesna.2022:6648	0.9958912134170532	2662
paris.cesna.2022:6662	0.9852190017700195	1954
paris.cesna.2022:6700	0.9843058586120605	1914
paris.cesna.2022:6701	0.9861116409301758	1997
paris.cesna.2022:6716	0.8549424409866333	749
