tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
5	814	1.3922313975698967e-5	1.9283970107740146e-9	0.5293435437371955	0.004033020464703441	0.511991118779406	814	0.41472750600252367	9.913123171149136e-4	0.4148654421937063	0.004027802159673972	814
