tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
12	1443	0.04349408208667205	1.7268229103979316e-5	0.38094875251408666	0.11070545972324908	0.8645050679333508	141	0.12518940950021668	0.004061983896992747	0.21328124883896066	0.018137421957339965	141
