tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
9	1789	0.06513917118117624	5.636566631994432e-7	0.714671359420754	0.9046288174577057	0.21962729981169105	339	0.09506768249337681	0.0027272837226830094	0.21516023681075142	0.017955465689572275	339
