tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
3	393	0.07496635111577395	0.1428976250585322	0.17847912760917098	0.9860373951960355	0.09741603746078908	393	0.20390254677431738	0.003652415758130454	0.22279543436173743	0.02107764050722823	393
