tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
14	1899	6.627601279896843e-10	5.241021180888246e-6	0.3644204864511267	0.3305482987780124	0.7363007771782577	1	0.4177131505285017	0.0010190649479871995	0.4176916511882017	0.00405943062610451	1
