tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
14	526	7.994320621940659e-5	4.8158458284369894e-4	0.38089672310743483	0.24952972633764148	0.6049919293727726	526	0.4098280339919014	7.692642233663923e-4	0.41021180774906446	0.004147790866834644	526
