tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
7	118	5.412889932064984e-7	3.126603438235422e-7	0.7812971534905955	0.5761323883198202	0.4670440519694239	118	0.4177027717659154	0.0010189613023625789	0.4176821959683034	0.004059388870616729	118
