tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
1	1044	0.036195177645566526	2.2987197078223477e-5	0.9175507072592154	0.8538183246273547	0.08990021981298923	1043	0.2209331452060757	0.004757866275901241	0.2247354209808134	0.01810186139984396	1043
