tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
2	1038	0.06860957057129802	1.9021454511651424e-8	0.6415051285875961	0.36162005458027124	0.12269027018919587	790	0.19190928322210057	0.003630643588707941	0.21618755017518684	0.018755600304151104	790
