tree_depth	nrounds	eta	gamma	subsample	rate_drop	skip_drop	iter	train_rmse_mean	train_rmse_std	test_rmse_mean	test_rmse_std	best_iter
4	326	4.019343580987551e-4	9.330219125142297e-4	0.6385229740059003	0.979000699473545	0.2039817995391786	326	0.4086500877609697	8.075345596233356e-4	0.40905005211307727	0.004216587923631035	326
